country_name,indicator_name,year,gdp,growth_rate,recession
Madagascar,Annual GDP growth (percent change),2017,3.9,-2.500000000000002,True
Madagascar,Annual GDP growth (percent change),2018,3.2,-17.948717948717942,True
Madagascar,Annual GDP growth (percent change),2020,-7.1,-261.3636363636363,True
Madagascar,Annual GDP growth (percent change),2021,5.7,-180.2816901408451,True
Madagascar,Annual GDP growth (percent change),2022,4.0,-29.824561403508774,True
Malawi,Annual GDP growth (percent change),1981,-5.2,-1400.0,True
Malawi,Annual GDP growth (percent change),1982,2.5,-148.0769230769231,True
Malawi,Annual GDP growth (percent change),1985,4.6,-14.814814814814826,True
Malawi,Annual GDP growth (percent change),1986,-0.2,-104.34782608695652,True
Malawi,Annual GDP growth (percent change),1987,1.6,-900.0,True
Malawi,Annual GDP growth (percent change),1989,1.3,-59.375,True
Malawi,Annual GDP growth (percent change),1992,-7.3,-183.90804597701148,True
Malawi,Annual GDP growth (percent change),1993,9.7,-232.87671232876713,True
Malawi,Annual GDP growth (percent change),1994,-10.3,-206.1855670103093,True
Malawi,Annual GDP growth (percent change),1995,13.8,-233.98058252427188,True
Malawi,Annual GDP growth (percent change),1996,10.0,-27.536231884057973,True
Malawi,Annual GDP growth (percent change),1997,6.6,-34.00000000000001,True
Malawi,Annual GDP growth (percent change),1998,1.1,-83.33333333333333,True
Malawi,Annual GDP growth (percent change),2000,0.8,-77.14285714285714,True
Malawi,Annual GDP growth (percent change),2001,-4.1,-612.4999999999999,True
Malawi,Annual GDP growth (percent change),2002,1.8,-143.90243902439025,True
Malawi,Annual GDP growth (percent change),2004,5.4,-5.263157894736836,True
Malawi,Annual GDP growth (percent change),2005,3.3,-38.88888888888889,True
Malawi,Annual GDP growth (percent change),2008,7.6,-20.833333333333336,True
Malawi,Annual GDP growth (percent change),2010,6.9,-16.867469879518072,True
Malawi,Annual GDP growth (percent change),2011,4.9,-28.985507246376805,True
Malawi,Annual GDP growth (percent change),2012,1.9,-61.224489795918366,True
Malawi,Annual GDP growth (percent change),2015,3.0,-47.36842105263158,True
Malawi,Annual GDP growth (percent change),2016,2.3,-23.33333333333334,True
Malawi,Annual GDP growth (percent change),2020,0.9,-83.33333333333334,True
Malawi,Annual GDP growth (percent change),2022,0.8,-82.6086956521739,True
Malaysia,Annual GDP growth (percent change),1981,6.9,-6.756756756756754,True
Malaysia,Annual GDP growth (percent change),1982,5.9,-14.492753623188403,True
Malaysia,Annual GDP growth (percent change),1985,-0.9,-111.53846153846155,True
Malaysia,Annual GDP growth (percent change),1986,1.2,-233.33333333333331,True
Malaysia,Annual GDP growth (percent change),1989,9.1,-8.080808080808088,True
Malaysia,Annual GDP growth (percent change),1990,9.0,-1.098901098901095,True
Malaysia,Annual GDP growth (percent change),1992,8.9,-6.315789473684208,True
Malaysia,Annual GDP growth (percent change),1994,9.2,-7.070707070707083,True
Malaysia,Annual GDP growth (percent change),1997,7.3,-27.0,True
Malaysia,Annual GDP growth (percent change),1998,-7.4,-201.36986301369865,True
Malaysia,Annual GDP growth (percent change),1999,6.1,-182.43243243243242,True
Malaysia,Annual GDP growth (percent change),2001,0.5,-94.25287356321839,True
Malaysia,Annual GDP growth (percent change),2005,5.0,-26.470588235294112,True
Malaysia,Annual GDP growth (percent change),2008,4.8,-23.809523809523814,True
Malaysia,Annual GDP growth (percent change),2009,-1.5,-131.25,True
Malaysia,Annual GDP growth (percent change),2010,7.5,-600.0,True
Malaysia,Annual GDP growth (percent change),2011,5.3,-29.333333333333332,True
Malaysia,Annual GDP growth (percent change),2013,4.7,-14.54545454545454,True
Malaysia,Annual GDP growth (percent change),2015,5.0,-16.666666666666664,True
Malaysia,Annual GDP growth (percent change),2016,4.4,-11.99999999999999,True
Malaysia,Annual GDP growth (percent change),2018,4.8,-17.24137931034483,True
Malaysia,Annual GDP growth (percent change),2019,4.4,-8.333333333333325,True
Malaysia,Annual GDP growth (percent change),2020,-5.5,-225.0,True
Malaysia,Annual GDP growth (percent change),2021,3.3,-160.0,True
Malaysia,Annual GDP growth (percent change),2023,4.0,-54.022988505747115,True
Maldives,Annual GDP growth (percent change),1981,7.9,-57.97872340425532,True
Maldives,Annual GDP growth (percent change),1982,7.5,-5.063291139240511,True
Maldives,Annual GDP growth (percent change),1983,4.4,-41.333333333333336,True
Maldives,Annual GDP growth (percent change),1985,13.8,-20.68965517241378,True
Maldives,Annual GDP growth (percent change),1986,8.6,-37.68115942028986,True
Maldives,Annual GDP growth (percent change),1988,8.7,-2.2471910112359716,True
Maldives,Annual GDP growth (percent change),1990,-4.0,-143.01075268817206,True
Maldives,Annual GDP growth (percent change),1991,6.9,-272.5,True
Maldives,Annual GDP growth (percent change),1992,6.5,-5.797101449275366,True
Maldives,Annual GDP growth (percent change),1993,5.4,-16.92307692307692,True
Maldives,Annual GDP growth (percent change),1995,7.4,-1.3333333333333308,True
Maldives,Annual GDP growth (percent change),1998,9.8,-5.769230769230771,True
Maldives,Annual GDP growth (percent change),1999,7.2,-26.530612244897966,True
Maldives,Annual GDP growth (percent change),2000,4.8,-33.333333333333336,True
Maldives,Annual GDP growth (percent change),2001,3.5,-27.083333333333325,True
Maldives,Annual GDP growth (percent change),2004,6.0,-76.37795275590551,True
Maldives,Annual GDP growth (percent change),2005,-13.1,-318.3333333333333,True
Maldives,Annual GDP growth (percent change),2006,26.1,-299.23664122137404,True
Maldives,Annual GDP growth (percent change),2007,7.7,-70.49808429118774,True
Maldives,Annual GDP growth (percent change),2009,-7.2,-175.78947368421055,True
Maldives,Annual GDP growth (percent change),2010,7.3,-201.38888888888889,True
Maldives,Annual GDP growth (percent change),2012,2.5,-70.93023255813952,True
Maldives,Annual GDP growth (percent change),2015,2.9,-60.273972602739725,True
Maldives,Annual GDP growth (percent change),2019,6.9,-14.814814814814802,True
Maldives,Annual GDP growth (percent change),2020,-33.4,-584.0579710144926,True
Maldives,Annual GDP growth (percent change),2021,41.7,-224.85029940119762,True
Maldives,Annual GDP growth (percent change),2022,13.9,-66.66666666666667,True
Maldives,Annual GDP growth (percent change),2023,8.1,-41.726618705035975,True
Maldives,Annual GDP growth (percent change),2024,5.0,-38.271604938271594,True
Mali,Annual GDP growth (percent change),1981,-4.5,-236.36363636363637,True
Mali,Annual GDP growth (percent change),1983,3.2,-127.58620689655173,True
Mali,Annual GDP growth (percent change),1984,2.4,-25.00000000000001,True
Mali,Annual GDP growth (percent change),1987,2.5,-59.01639344262295,True
Mali,Annual GDP growth (percent change),1988,0.1,-96.0,True
Mali,Annual GDP growth (percent change),1990,9.3,-13.0841121495327,True
Mali,Annual GDP growth (percent change),1991,7.7,-17.204301075268823,True
Mali,Annual GDP growth (percent change),1992,-1.6,-120.7792207792208,True
Mali,Annual GDP growth (percent change),1993,3.6,-325.0,True
Mali,Annual GDP growth (percent change),1995,3.0,-21.052631578947366,True
Mali,Annual GDP growth (percent change),1997,4.8,-34.24657534246576,True
Mali,Annual GDP growth (percent change),1998,2.9,-39.583333333333336,True
Mali,Annual GDP growth (percent change),2000,-0.1,-101.61290322580645,True
Mali,Annual GDP growth (percent change),2001,15.4,-15500.0,True
Mali,Annual GDP growth (percent change),2002,3.1,-79.87012987012987,True
Mali,Annual GDP growth (percent change),2004,1.6,-82.41758241758241,True
Mali,Annual GDP growth (percent change),2006,4.7,-27.692307692307693,True
Mali,Annual GDP growth (percent change),2007,3.5,-25.531914893617024,True
Mali,Annual GDP growth (percent change),2009,4.7,-2.083333333333326,True
Mali,Annual GDP growth (percent change),2011,3.2,-40.74074074074075,True
Mali,Annual GDP growth (percent change),2012,-0.8,-125.0,True
Mali,Annual GDP growth (percent change),2013,2.3,-387.49999999999994,True
Mali,Annual GDP growth (percent change),2015,6.2,-12.676056338028163,True
Mali,Annual GDP growth (percent change),2016,5.9,-4.8387096774193505,True
Mali,Annual GDP growth (percent change),2017,5.3,-10.169491525423735,True
Mali,Annual GDP growth (percent change),2018,4.7,-11.32075471698113,True
Mali,Annual GDP growth (percent change),2020,-1.2,-125.0,True
Mali,Annual GDP growth (percent change),2021,3.1,-358.33333333333337,True
Malta,Annual GDP growth (percent change),1981,2.7,-61.42857142857143,True
Malta,Annual GDP growth (percent change),1982,0.1,-96.2962962962963,True
Malta,Annual GDP growth (percent change),1984,0.8,-69.23076923076923,True
Malta,Annual GDP growth (percent change),1990,4.7,-33.80281690140845,True
Malta,Annual GDP growth (percent change),1993,3.9,-51.85185185185185,True
Malta,Annual GDP growth (percent change),1996,4.0,-42.028985507246375,True
Malta,Annual GDP growth (percent change),1998,3.4,-29.166666666666664,True
Malta,Annual GDP growth (percent change),2000,-1.0,-126.3157894736842,True
Malta,Annual GDP growth (percent change),2002,2.6,-316.6666666666667,True
Malta,Annual GDP growth (percent change),2004,0.1,-97.5609756097561,True
Malta,Annual GDP growth (percent change),2006,2.5,-26.470588235294112,True
Malta,Annual GDP growth (percent change),2008,3.8,-20.833333333333336,True
Malta,Annual GDP growth (percent change),2009,-1.1,-128.94736842105263,True
Malta,Annual GDP growth (percent change),2010,5.5,-600.0,True
Malta,Annual GDP growth (percent change),2011,0.5,-90.9090909090909,True
Malta,Annual GDP growth (percent change),2016,3.4,-64.58333333333333,True
Malta,Annual GDP growth (percent change),2018,7.4,-32.11009174311926,True
Malta,Annual GDP growth (percent change),2019,7.1,-4.054054054054069,True
Malta,Annual GDP growth (percent change),2020,-8.1,-214.0845070422535,True
Malta,Annual GDP growth (percent change),2021,12.3,-251.85185185185185,True
Malta,Annual GDP growth (percent change),2022,6.9,-43.90243902439025,True
Malta,Annual GDP growth (percent change),2023,3.8,-44.92753623188407,True
Malta,Annual GDP growth (percent change),2024,3.3,-13.157894736842103,True
Marshall Islands,Annual GDP growth (percent change),2000,2.5,-278.57142857142856,True
Marshall Islands,Annual GDP growth (percent change),2002,3.6,-47.82608695652174,True
Marshall Islands,Annual GDP growth (percent change),2003,-1.5,-141.66666666666666,True
Marshall Islands,Annual GDP growth (percent change),2004,-0.7,-53.33333333333334,True
Marshall Islands,Annual GDP growth (percent change),2005,1.8,-357.14285714285717,True
Marshall Islands,Annual GDP growth (percent change),2006,0.2,-88.88888888888889,True
Marshall Islands,Annual GDP growth (percent change),2008,-7.6,-323.5294117647059,True
Marshall Islands,Annual GDP growth (percent change),2009,3.7,-148.6842105263158,True
Marshall Islands,Annual GDP growth (percent change),2011,0.0,-100.0,True
Marshall Islands,Annual GDP growth (percent change),2012,-1.3,-inf,True
Marshall Islands,Annual GDP growth (percent change),2013,3.6,-376.9230769230769,True
Marshall Islands,Annual GDP growth (percent change),2014,-1.2,-133.33333333333331,True
Marshall Islands,Annual GDP growth (percent change),2015,2.1,-275.0,True
Marshall Islands,Annual GDP growth (percent change),2020,-2.9,-128.15533980582524,True
Marshall Islands,Annual GDP growth (percent change),2021,1.0,-134.48275862068965,True
Marshall Islands,Annual GDP growth (percent change),2022,-4.5,-550.0,True
Marshall Islands,Annual GDP growth (percent change),2023,3.0,-166.66666666666666,True
Mauritania,Annual GDP growth (percent change),1994,-3.1,-152.54237288135593,True
Mauritania,Annual GDP growth (percent change),1995,9.8,-416.12903225806457,True
Mauritania,Annual GDP growth (percent change),1996,5.8,-40.816326530612244,True
Mauritania,Annual GDP growth (percent change),1997,-4.0,-168.9655172413793,True
Mauritania,Annual GDP growth (percent change),1998,2.8,-170.0,True
Mauritania,Annual GDP growth (percent change),2000,-3.9,-205.4054054054054,True
Mauritania,Annual GDP growth (percent change),2001,-0.8,-79.48717948717949,True
Mauritania,Annual GDP growth (percent change),2002,1.4,-275.0,True
Mauritania,Annual GDP growth (percent change),2004,4.7,-31.88405797101449,True
Mauritania,Annual GDP growth (percent change),2007,-2.0,-110.92896174863387,True
Mauritania,Annual GDP growth (percent change),2008,-0.3,-85.0,True
Mauritania,Annual GDP growth (percent change),2009,0.1,-133.33333333333334,True
Mauritania,Annual GDP growth (percent change),2013,4.2,-6.666666666666665,True
Mauritania,Annual GDP growth (percent change),2016,1.3,-75.92592592592592,True
Mauritania,Annual GDP growth (percent change),2018,4.8,-23.809523809523814,True
Mauritania,Annual GDP growth (percent change),2020,-0.9,-116.66666666666667,True
Mauritania,Annual GDP growth (percent change),2021,2.4,-366.66666666666663,True
Mauritania,Annual GDP growth (percent change),2023,4.5,-30.76923076923077,True
Mauritius,Annual GDP growth (percent change),1981,5.9,-158.41584158415841,True
Mauritius,Annual GDP growth (percent change),1982,5.5,-6.779661016949157,True
Mauritius,Annual GDP growth (percent change),1983,0.4,-92.72727272727272,True
Mauritius,Annual GDP growth (percent change),1988,6.8,-33.33333333333333,True
Mauritius,Annual GDP growth (percent change),1989,4.5,-33.82352941176471,True
Mauritius,Annual GDP growth (percent change),1991,4.4,-38.888888888888886,True
Mauritius,Annual GDP growth (percent change),1993,5.1,-21.53846153846154,True
Mauritius,Annual GDP growth (percent change),1994,4.1,-19.6078431372549,True
Mauritius,Annual GDP growth (percent change),1999,2.6,-57.377049180327866,True
Mauritius,Annual GDP growth (percent change),2001,3.2,-60.97560975609755,True
Mauritius,Annual GDP growth (percent change),2002,1.6,-50.0,True
Mauritius,Annual GDP growth (percent change),2004,4.3,-28.333333333333332,True
Mauritius,Annual GDP growth (percent change),2005,1.5,-65.11627906976744,True
Mauritius,Annual GDP growth (percent change),2008,5.4,-5.263157894736836,True
Mauritius,Annual GDP growth (percent change),2009,3.3,-38.88888888888889,True
Mauritius,Annual GDP growth (percent change),2011,4.1,-6.818181818181834,True
Mauritius,Annual GDP growth (percent change),2012,3.5,-14.634146341463406,True
Mauritius,Annual GDP growth (percent change),2013,3.4,-2.857142857142858,True
Mauritius,Annual GDP growth (percent change),2015,3.7,-2.631578947368407,True
Mauritius,Annual GDP growth (percent change),2019,2.9,-27.500000000000004,True
Mauritius,Annual GDP growth (percent change),2020,-14.6,-603.448275862069,True
Mauritius,Annual GDP growth (percent change),2021,3.4,-123.28767123287672,True
Mauritius,Annual GDP growth (percent change),2023,5.1,-41.37931034482758,True
Mauritius,Annual GDP growth (percent change),2024,3.8,-25.49019607843137,True
Mexico,Annual GDP growth (percent change),1982,0.0,-100.0,True
Mexico,Annual GDP growth (percent change),1983,-4.6,-inf,True
Mexico,Annual GDP growth (percent change),1984,3.5,-176.08695652173913,True
Mexico,Annual GDP growth (percent change),1985,1.9,-45.714285714285715,True
Mexico,Annual GDP growth (percent change),1986,-3.9,-305.2631578947369,True
Mexico,Annual GDP growth (percent change),1987,2.1,-153.84615384615387,True
Mexico,Annual GDP growth (percent change),1988,1.2,-42.85714285714286,True
Mexico,Annual GDP growth (percent change),1991,4.0,-24.52830188679245,True
Mexico,Annual GDP growth (percent change),1992,3.6,-9.999999999999998,True
Mexico,Annual GDP growth (percent change),1993,2.9,-19.444444444444454,True
Mexico,Annual GDP growth (percent change),1995,-5.9,-234.0909090909091,True
Mexico,Annual GDP growth (percent change),1996,6.2,-205.08474576271186,True
